ID,Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
5438,CUST_005438,User_5438,24,737-13-3542,Student,16903,1273,1,3,16.4,3,Personal Loan,3,2,23.3,1,Good,4889,0.08179091947108477,13,No,448,254,Low_spent_Medium_value_payments,717,Good
5439,CUST_005439,User_5439,39,454-95-7960,Salaried,59699,4732,5,1,16.4,2,Personal Loan,3,3,8.3,2,Good,8800,0.11886088289976252,47,Yes,288,284,High_spent_Medium_value_payments,4183,Poor
5440,CUST_005440,User_5440,27,299-94-3183,Salaried,76140,6057,4,1,9.6,2,Student Loan,2,2,8.1,1,Good,2118,0.357801870411456,128,Yes,220,134,Low_spent_Medium_value_payments,5220,Standard
5441,CUST_005441,User_5441,56,989-61-5036,Student,6779,492,5,2,14.4,0,Personal Loan,1,1,13.2,0,Standard,4450,0.15996464650363776,9,Yes,647,268,Low_spent_Large_value_payments,-216,Good
5442,CUST_005442,User_5442,32,766-47-4972,Salaried,26537,2156,3,2,20.4,0,Auto Loan,4,7,6.8,2,Good,5816,0.09150499468217728,68,No,346,35,High_spent_Medium_value_payments,1235,Poor
5443,CUST_005443,User_5443,32,440-70-9579,Student,39420,2836,3,2,18.8,3,Personal Loan,1,1,24.6,2,Standard,3147,0.24923453249787816,31,Yes,980,162,Low_spent_Medium_value_payments,1770,Standard
5444,CUST_005444,User_5444,21,103-46-2662,Self-Employed,30023,2104,2,2,20.9,1,Not Specified,4,1,34.3,2,Bad,1789,0.5086200873548016,109,Yes,241,130,Low_spent_Medium_value_payments,1968,Standard
5445,CUST_005445,User_5445,49,498-47-1212,Salaried,39758,2516,3,1,6.9,1,Auto Loan,8,2,17.9,3,Standard,2225,0.3587633970345695,12,Yes,577,285,High_spent_Small_value_payments,1841,Standard
5446,CUST_005446,User_5446,40,659-55-4119,Retired,38983,2982,1,1,7.9,1,Home Loan,3,4,26.9,4,Good,4223,0.3718914956711538,75,No,123,274,Low_spent_Medium_value_payments,2632,Good
5447,CUST_005447,User_5447,23,286-13-2994,Self-Employed,43365,3089,3,1,18.5,1,Not Specified,1,0,5.4,3,Good,7329,0.36223401585690174,78,No,106,41,High_spent_Small_value_payments,2775,Poor
5448,CUST_005448,User_5448,41,630-66-1474,Self-Employed,54665,3642,2,2,17.9,0,Not Specified,6,0,47.4,4,Bad,12099,0.21476548394900513,18,No,854,320,High_spent_Small_value_payments,3012,Good
5449,CUST_005449,User_5449,37,843-51-4992,Salaried,48086,3142,3,4,9.6,0,Student Loan,1,5,22.7,2,Good,5723,0.3763924608124898,25,Yes,251,171,High_spent_Medium_value_payments,3828,Poor
5450,CUST_005450,User_5450,54,893-83-5823,Unemployed,30995,2406,4,2,8.0,1,Not Specified,3,3,33.5,0,Good,1179,0.0434251308137797,28,No,960,222,High_spent_Medium_value_payments,1680,Poor
5451,CUST_005451,User_5451,37,545-16-1939,Retired,58914,4472,1,2,18.0,0,Student Loan,0,3,31.7,4,Bad,3519,0.1292244835864413,91,Yes,245,67,High_spent_Small_value_payments,5709,Standard
5452,CUST_005452,User_5452,29,442-36-3985,Salaried,14610,1078,4,1,24.7,1,Auto Loan,3,1,40.6,1,Standard,1085,0.2913248094463643,3,Yes,255,245,High_spent_Small_value_payments,-82,Standard
5453,CUST_005453,User_5453,50,940-65-5989,Retired,59373,3649,3,3,12.4,2,Home Loan,2,0,32.5,2,Good,5821,0.10343947040586579,17,Yes,157,114,Low_spent_Large_value_payments,3966,Poor
5454,CUST_005454,User_5454,45,809-68-9422,Salaried,33684,2038,6,3,18.3,0,Auto Loan,3,1,44.0,3,Bad,8841,0.2630489360868036,36,Yes,327,172,Low_spent_Large_value_payments,1121,Poor
5455,CUST_005455,User_5455,25,551-95-8620,Salaried,23964,1494,1,2,8.7,2,Student Loan,2,2,41.6,2,Good,3404,0.021110513513771488,80,Yes,551,321,Low_spent_Large_value_payments,1054,Poor
5456,CUST_005456,User_5456,18,356-59-5304,Unemployed,20018,1436,2,1,12.6,2,Not Specified,3,1,29.0,0,Good,21651,0.2570032644185075,80,Yes,691,64,Low_spent_Medium_value_payments,542,Standard
5457,CUST_005457,User_5457,54,300-18-3903,Retired,62276,4833,4,1,12.0,1,Not Specified,8,2,16.8,3,Bad,25016,0.456859850112534,77,Yes,196,25,Low_spent_Medium_value_payments,4988,Good
5458,CUST_005458,User_5458,39,493-93-8964,Self-Employed,31571,2376,4,3,19.9,0,Personal Loan,5,2,25.5,2,Good,6095,0.24174436286646014,116,Yes,702,161,High_spent_Medium_value_payments,1958,Standard
5459,CUST_005459,User_5459,23,135-96-3074,Self-Employed,20344,1597,3,2,11.2,0,Home Loan,6,1,42.2,4,Standard,5796,0.13784065342794444,73,Yes,164,304,High_spent_Small_value_payments,1227,Good
5460,CUST_005460,User_5460,38,757-27-9821,Salaried,22061,1700,2,1,6.9,0,Not Specified,5,2,21.4,2,Standard,2107,0.21626147519179312,64,No,116,207,Low_spent_Large_value_payments,1744,Poor
5461,CUST_005461,User_5461,49,236-76-1122,Salaried,28574,2016,3,1,10.6,2,Credit Card,4,2,30.8,1,Good,1438,0.2813880037294159,35,Yes,250,158,High_spent_Small_value_payments,1830,Poor
5462,CUST_005462,User_5462,52,327-91-1990,Salaried,68316,5165,1,2,10.7,1,Not Specified,3,1,10.5,1,Standard,10548,0.39940823374881007,61,No,205,150,High_spent_Small_value_payments,5018,Standard
5463,CUST_005463,User_5463,32,372-62-7825,Salaried,54578,4536,4,2,10.1,0,Personal Loan,2,1,41.4,3,Standard,2131,0.12739301501129913,32,Yes,497,89,High_spent_Medium_value_payments,3719,Good
5464,CUST_005464,User_5464,22,525-68-5709,Student,43428,2917,9,1,17.1,0,Auto Loan,7,1,2.9,2,Standard,7248,0.30913571712813914,20,Yes,1453,15,High_spent_Medium_value_payments,1678,Good
5465,CUST_005465,User_5465,63,905-40-3802,Salaried,32889,2562,3,2,23.5,0,Personal Loan,2,2,20.8,0,Good,1410,0.5748908308931171,62,Yes,408,1367,Low_spent_Large_value_payments,477,Good
5466,CUST_005466,User_5466,67,256-18-7095,Self-Employed,16937,1409,2,2,20.0,1,Not Specified,2,1,32.1,3,Standard,3326,0.10796681148217738,3,Yes,1185,339,High_spent_Medium_value_payments,310,Standard
5467,CUST_005467,User_5467,65,969-96-4403,Salaried,144310,8897,3,1,13.4,1,Auto Loan,3,1,3.3,2,Good,6726,0.19312781527058867,5,No,816,378,High_spent_Small_value_payments,8090,Standard
5468,CUST_005468,User_5468,23,109-25-6550,Salaried,27903,1921,1,2,22.3,1,Auto Loan,4,3,27.5,3,Bad,4449,0.125107064465422,54,No,1521,16,High_spent_Small_value_payments,252,Standard
5469,CUST_005469,User_5469,42,910-33-4207,Salaried,27019,2143,5,4,20.0,1,Home Loan,2,1,49.8,1,Standard,1428,0.6199786831079247,36,No,312,431,High_spent_Medium_value_payments,1382,Poor
5470,CUST_005470,User_5470,63,686-35-4078,Student,37066,2651,3,2,16.8,1,Auto Loan,3,5,43.5,0,Bad,1783,0.2795662271324666,8,No,1046,24,High_spent_Medium_value_payments,1133,Standard
5471,CUST_005471,User_5471,57,690-24-6551,Self-Employed,83003,5385,2,1,8.0,0,Student Loan,5,0,38.6,3,Good,563,0.3749861344453094,23,Yes,860,49,High_spent_Medium_value_payments,4947,Poor
5472,CUST_005472,User_5472,46,998-25-5302,Salaried,37738,2931,1,1,12.0,1,Student Loan,2,2,18.8,2,Standard,4773,0.1515408749674698,5,No,257,739,High_spent_Small_value_payments,2568,Standard
5473,CUST_005473,User_5473,24,700-23-2482,Self-Employed,31385,1937,2,2,10.1,1,Student Loan,4,1,33.2,0,Good,711,0.39555850768706075,50,Yes,363,53,Low_spent_Large_value_payments,1163,Standard
5474,CUST_005474,User_5474,57,358-82-1453,Self-Employed,14115,869,4,1,7.7,1,Home Loan,1,0,12.3,1,Good,7008,0.40926733461364223,21,No,1243,200,High_spent_Medium_value_payments,-163,Poor
5475,CUST_005475,User_5475,30,898-89-5170,Unemployed,31297,2221,5,1,7.8,0,Personal Loan,2,2,43.3,0,Standard,4026,0.40854688852255,7,No,258,40,Low_spent_Medium_value_payments,2168,Standard
5476,CUST_005476,User_5476,55,341-26-2712,Student,36691,2592,3,3,12.8,0,Auto Loan,3,2,16.6,2,Standard,722,0.05992748717218397,27,No,113,29,High_spent_Medium_value_payments,1578,Standard
5477,CUST_005477,User_5477,35,358-92-9151,Salaried,24761,2005,3,2,24.8,2,Credit Card,2,1,11.0,1,Good,1032,0.27893600813513936,68,No,87,26,High_spent_Small_value_payments,2347,Poor
5478,CUST_005478,User_5478,19,410-81-9688,Salaried,45141,3471,1,1,16.9,1,Personal Loan,0,0,6.2,1,Bad,2263,0.2723734123232912,92,No,616,177,High_spent_Small_value_payments,2530,Poor
5479,CUST_005479,User_5479,25,967-49-6241,Salaried,25252,1615,5,1,9.8,2,Credit Card,2,4,37.4,2,Bad,2899,0.09248480140428071,39,Yes,452,65,Low_spent_Medium_value_payments,910,Poor
5480,CUST_005480,User_5480,28,549-96-2831,Salaried,24961,1927,4,4,11.0,0,Credit Card,1,2,33.3,1,Good,2375,0.3729999915560371,32,Yes,208,102,High_spent_Small_value_payments,2674,Good
5481,CUST_005481,User_5481,50,897-34-1091,Self-Employed,35753,2708,2,1,15.6,3,Home Loan,5,6,17.8,3,Standard,4401,0.017665910576370458,37,No,579,72,High_spent_Medium_value_payments,1440,Poor
5482,CUST_005482,User_5482,55,460-59-3384,Unemployed,25836,1937,4,2,13.6,3,Not Specified,4,3,15.8,0,Standard,6735,0.05931320572508665,15,Yes,497,308,Low_spent_Medium_value_payments,1114,Standard
5483,CUST_005483,User_5483,65,707-10-1602,Salaried,32465,2062,2,1,5.6,0,Not Specified,2,3,27.0,3,Standard,4960,0.21365918559541316,45,No,1195,89,Low_spent_Medium_value_payments,420,Poor
5484,CUST_005484,User_5484,44,527-58-9198,Unemployed,40749,3156,2,1,10.1,1,Auto Loan,3,2,2.3,3,Bad,6209,0.05732041862914541,334,No,882,183,High_spent_Medium_value_payments,2381,Poor
5485,CUST_005485,User_5485,37,219-12-2373,Salaried,26764,1954,3,2,16.6,0,Credit Card,2,1,24.0,0,Bad,4924,0.42707175543299,14,Yes,383,850,High_spent_Medium_value_payments,1376,Good
5486,CUST_005486,User_5486,29,740-60-6162,Salaried,46618,3543,2,3,12.0,2,Not Specified,3,2,9.8,2,Standard,690,0.21493826414460993,64,No,387,606,Low_spent_Large_value_payments,2093,Standard
5487,CUST_005487,User_5487,60,282-66-4811,Salaried,21273,1299,2,1,12.1,1,Personal Loan,0,1,3.4,0,Good,634,0.23583119394797272,39,No,315,106,High_spent_Small_value_payments,-282,Good
5488,CUST_005488,User_5488,48,772-89-9637,Salaried,23681,1727,2,1,22.9,0,Auto Loan,1,0,1.7,0,Bad,12742,0.4698352127995193,43,Yes,292,130,High_spent_Small_value_payments,734,Standard
5489,CUST_005489,User_5489,44,969-20-9704,Salaried,26893,2014,4,1,6.8,1,Personal Loan,2,5,39.5,0,Standard,2238,0.2127826415537574,99,No,224,50,Low_spent_Large_value_payments,2505,Good
5490,CUST_005490,User_5490,49,625-94-2401,Salaried,41243,2630,7,1,16.9,2,Student Loan,1,2,42.6,1,Standard,3013,0.3980691520729278,60,Yes,1544,61,High_spent_Small_value_payments,668,Good
5491,CUST_005491,User_5491,27,888-43-3533,Self-Employed,31639,2544,4,3,23.9,1,Auto Loan,1,1,22.4,2,Standard,1062,0.4289960938638605,134,No,195,252,High_spent_Small_value_payments,1181,Standard
5492,CUST_005492,User_5492,20,460-23-5085,Student,23823,1515,5,1,23.8,0,Student Loan,2,1,22.4,2,Good,1244,0.10979965095861655,145,Yes,176,188,Low_spent_Large_value_payments,1800,Standard
5493,CUST_005493,User_5493,62,267-44-3184,Retired,30024,2301,3,1,7.0,2,Personal Loan,5,2,43.2,2,Good,1777,0.06549096223437612,19,Yes,641,283,High_spent_Medium_value_payments,1798,Standard
5494,CUST_005494,User_5494,44,332-42-6168,Salaried,32825,2178,2,2,7.5,1,Home Loan,2,3,14.1,3,Bad,1900,0.09462993906585407,127,Yes,189,149,High_spent_Medium_value_payments,2630,Standard
5495,CUST_005495,User_5495,52,551-13-5783,Self-Employed,65141,5015,4,2,15.1,1,Not Specified,3,4,33.2,3,Good,2433,0.28858400571124126,440,Yes,570,116,High_spent_Medium_value_payments,4728,Good
5496,CUST_005496,User_5496,48,371-56-2049,Retired,50490,3133,2,2,24.5,2,Credit Card,5,2,1.6,1,Standard,3251,0.11192445227756324,22,No,386,174,Low_spent_Medium_value_payments,2071,Standard
5497,CUST_005497,User_5497,32,169-46-8573,Student,19194,1196,3,5,17.7,1,Student Loan,4,3,45.4,1,Standard,951,0.31873202574017684,182,Yes,409,41,Low_spent_Medium_value_payments,867,Standard
5498,CUST_005498,User_5498,33,333-16-3985,Salaried,60353,3862,1,1,20.2,0,Credit Card,6,1,3.2,3,Bad,1072,0.3096007666610176,140,Yes,180,68,Low_spent_Large_value_payments,3535,Standard
5499,CUST_005499,User_5499,30,897-83-2144,Salaried,19813,1189,3,1,14.4,1,Not Specified,4,5,41.0,2,Good,12600,0.29991876982285437,32,No,343,60,Low_spent_Medium_value_payments,173,Poor
5500,CUST_005500,User_5500,66,562-15-1705,Self-Employed,57545,4609,2,3,21.7,2,Student Loan,0,0,28.7,2,Bad,5566,0.45725332201303304,56,Yes,254,1208,Low_spent_Medium_value_payments,2675,Standard
5501,CUST_005501,User_5501,52,779-24-3484,Unemployed,44789,3032,3,1,6.9,1,Credit Card,3,4,5.6,1,Good,2057,0.18030643136990074,40,Yes,225,177,High_spent_Medium_value_payments,2990,Good
5502,CUST_005502,User_5502,69,952-91-6764,Student,26553,1832,4,2,14.5,2,Home Loan,3,2,26.7,2,Good,2693,0.24709261085647602,142,Yes,755,206,High_spent_Medium_value_payments,1223,Standard
5503,CUST_005503,User_5503,28,956-45-3546,Retired,49858,3187,2,2,20.4,0,Credit Card,2,3,12.8,2,Standard,2319,0.37178294382351706,23,Yes,476,127,High_spent_Medium_value_payments,2104,Standard
5504,CUST_005504,User_5504,38,273-32-6628,Salaried,35907,2863,5,1,16.3,0,Not Specified,3,3,39.7,2,Standard,2195,0.11547230972100898,38,No,354,106,High_spent_Small_value_payments,2424,Standard
5505,CUST_005505,User_5505,68,877-63-4114,Unemployed,35702,2965,6,4,24.8,0,Student Loan,1,0,10.8,2,Standard,2627,0.2312397307504781,78,Yes,362,385,Low_spent_Medium_value_payments,2894,Good
5506,CUST_005506,User_5506,28,217-24-2345,Salaried,25270,2045,3,1,6.6,0,Credit Card,1,2,36.3,3,Standard,5395,0.3193777621984244,39,Yes,335,151,High_spent_Medium_value_payments,2016,Good
5507,CUST_005507,User_5507,47,726-90-1689,Retired,36924,2731,4,3,12.7,1,Student Loan,1,2,29.4,5,Standard,23074,0.04925805350307097,85,Yes,448,294,Low_spent_Medium_value_payments,2044,Standard
5508,CUST_005508,User_5508,65,873-88-8056,Salaried,15763,1097,3,1,8.1,3,Student Loan,4,3,30.7,2,Standard,5786,0.1945578085251716,140,Yes,2690,23,Low_spent_Large_value_payments,-2385,Good
5509,CUST_005509,User_5509,52,219-35-6832,Self-Employed,12557,790,2,1,7.8,2,Personal Loan,4,3,36.6,1,Good,15986,0.23711226029790294,8,Yes,367,32,High_spent_Medium_value_payments,1094,Good
5510,CUST_005510,User_5510,39,163-85-2613,Salaried,47169,2865,2,2,22.0,1,Home Loan,6,2,37.4,1,Good,7892,0.13114769073741955,3,No,255,187,Low_spent_Large_value_payments,2253,Standard
5511,CUST_005511,User_5511,55,315-81-4033,Salaried,37523,2766,2,3,20.5,1,Home Loan,4,3,44.3,1,Standard,3214,0.4304444106941134,14,No,922,61,Low_spent_Medium_value_payments,1804,Poor
5512,CUST_005512,User_5512,48,835-37-6067,Salaried,31457,2550,1,2,12.7,1,Student Loan,2,1,43.0,3,Standard,12003,0.3431439048473656,29,Yes,488,58,Low_spent_Large_value_payments,1891,Poor
5513,CUST_005513,User_5513,31,960-76-4158,Salaried,44323,2961,1,1,16.6,1,Credit Card,4,0,3.5,3,Bad,4100,0.22120337956916378,79,Yes,1042,139,High_spent_Small_value_payments,2472,Standard
5514,CUST_005514,User_5514,41,442-64-5490,Unemployed,35474,2141,2,3,9.0,0,Not Specified,0,2,15.4,1,Standard,6738,0.35573013679647164,28,Yes,714,69,High_spent_Medium_value_payments,2254,Poor
5515,CUST_005515,User_5515,67,583-35-1455,Salaried,47203,3245,3,2,12.4,0,Student Loan,8,5,7.7,2,Bad,301,0.19502915536114596,46,No,533,164,Low_spent_Medium_value_payments,2448,Good
5516,CUST_005516,User_5516,66,575-91-5620,Salaried,53040,4368,3,1,21.9,0,Credit Card,4,6,1.7,4,Standard,631,0.2801144525242951,27,Yes,631,35,High_spent_Small_value_payments,2806,Standard
5517,CUST_005517,User_5517,49,775-73-1059,Salaried,13171,1070,1,2,11.7,3,Not Specified,1,5,31.4,2,Standard,19223,0.02966318516866031,49,Yes,470,24,High_spent_Medium_value_payments,874,Good
5518,CUST_005518,User_5518,53,485-65-7311,Salaried,9017,726,2,4,11.8,1,Not Specified,2,3,38.0,2,Good,2805,0.328885080060359,76,Yes,2119,157,Low_spent_Medium_value_payments,-1554,Standard
5519,CUST_005519,User_5519,49,511-86-8008,Salaried,37585,3042,1,2,9.1,2,Auto Loan,1,4,34.2,3,Standard,1750,0.21166952858354346,92,Yes,759,218,Low_spent_Large_value_payments,1498,Standard
5520,CUST_005520,User_5520,32,870-72-6686,Salaried,38766,3140,4,1,8.6,0,Auto Loan,4,3,9.8,5,Standard,970,0.3256686844831811,13,No,1188,133,Low_spent_Large_value_payments,1441,Standard
5521,CUST_005521,User_5521,60,515-93-5987,Salaried,33966,2369,1,3,21.6,5,Home Loan,4,2,16.8,4,Good,12443,0.21801508442477224,106,No,653,146,High_spent_Small_value_payments,1928,Poor
5522,CUST_005522,User_5522,52,875-12-4421,Unemployed,23693,1842,2,2,13.9,1,Personal Loan,4,1,6.7,3,Good,279,0.10811936944441031,33,Yes,432,170,High_spent_Medium_value_payments,1396,Standard
5523,CUST_005523,User_5523,20,700-62-6532,Salaried,22649,1353,3,2,7.8,2,Home Loan,1,0,39.1,5,Standard,28920,0.3200571532591889,78,Yes,220,5,High_spent_Small_value_payments,1364,Good
5524,CUST_005524,User_5524,33,449-98-9144,Self-Employed,32868,2702,2,2,20.5,0,Personal Loan,1,1,9.9,3,Bad,6550,0.20103749563729306,188,Yes,56,388,High_spent_Medium_value_payments,2191,Standard
5525,CUST_005525,User_5525,22,158-33-6437,Retired,28573,1973,6,2,10.1,1,Not Specified,7,1,28.7,1,Good,13157,0.09580164055926697,111,Yes,231,163,Low_spent_Medium_value_payments,1658,Standard
5526,CUST_005526,User_5526,38,662-16-8446,Self-Employed,53063,4280,4,3,12.6,2,Auto Loan,5,2,25.7,1,Bad,4183,0.04158325490194322,74,Yes,38,95,Low_spent_Medium_value_payments,4125,Standard
5527,CUST_005527,User_5527,27,657-87-6915,Self-Employed,39579,3076,2,1,6.4,2,Personal Loan,2,0,44.4,2,Bad,11056,0.28292821660896555,74,Yes,157,341,Low_spent_Large_value_payments,3273,Standard
5528,CUST_005528,User_5528,36,123-16-7115,Unemployed,35502,2492,3,1,14.1,1,Personal Loan,1,1,19.7,2,Standard,1809,0.3018016727257282,52,Yes,576,248,High_spent_Small_value_payments,1448,Standard
5529,CUST_005529,User_5529,42,434-58-5098,Salaried,59929,4688,4,3,18.8,4,Not Specified,1,2,22.9,0,Standard,6598,0.04138081789496925,33,No,221,88,Low_spent_Medium_value_payments,4826,Poor
5530,CUST_005530,User_5530,21,357-16-9312,Salaried,48931,3516,4,4,10.5,1,Home Loan,6,2,30.7,1,Standard,4163,0.17243896116823465,8,No,199,149,Low_spent_Large_value_payments,3576,Good
5531,CUST_005531,User_5531,46,819-30-1139,Salaried,38120,2964,4,3,16.9,2,Home Loan,4,0,38.0,1,Standard,1080,0.35856641957007845,48,Yes,182,156,Low_spent_Medium_value_payments,1835,Standard
5532,CUST_005532,User_5532,36,576-33-6408,Self-Employed,22505,1732,2,2,19.7,2,Not Specified,1,0,27.7,1,Standard,556,0.22916674529121234,17,No,316,94,Low_spent_Medium_value_payments,1445,Standard
5533,CUST_005533,User_5533,60,305-52-8285,Self-Employed,55884,3585,1,1,20.5,0,Home Loan,4,3,33.9,3,Standard,3420,0.1731768331578517,28,Yes,572,35,Low_spent_Large_value_payments,3379,Poor
5534,CUST_005534,User_5534,19,104-88-7778,Student,48854,3161,2,1,19.2,4,Auto Loan,4,2,2.0,2,Good,1006,0.20574528322167127,12,Yes,842,227,Low_spent_Medium_value_payments,1987,Poor
5535,CUST_005535,User_5535,27,938-98-3419,Retired,29083,1894,1,1,15.8,4,Home Loan,3,1,0.2,0,Bad,8573,0.37257535199531083,8,Yes,218,117,Low_spent_Large_value_payments,1777,Standard
5536,CUST_005536,User_5536,60,331-45-3594,Self-Employed,41449,3325,3,3,6.5,1,Personal Loan,7,1,33.5,4,Bad,2491,0.7373685447911102,55,No,127,482,High_spent_Medium_value_payments,3194,Poor
5537,CUST_005537,User_5537,42,463-59-1983,Salaried,19882,1457,2,2,12.0,1,Home Loan,4,4,35.6,1,Standard,5085,0.18561382342756885,15,Yes,126,65,High_spent_Medium_value_payments,1011,Poor
5538,CUST_005538,User_5538,37,434-20-3122,Salaried,12415,845,2,1,15.3,0,Student Loan,4,1,39.5,2,Standard,701,0.23837531977252452,84,No,84,112,High_spent_Small_value_payments,690,Poor
5539,CUST_005539,User_5539,65,399-60-8056,Salaried,51885,4113,2,1,8.7,0,Personal Loan,1,3,3.9,2,Standard,3244,0.1725862327594808,26,No,605,126,Low_spent_Medium_value_payments,2713,Standard
5540,CUST_005540,User_5540,36,480-79-3900,Salaried,29450,2081,2,3,16.7,2,Student Loan,3,2,8.8,1,Standard,569,0.22531823254352618,20,Yes,363,64,Low_spent_Large_value_payments,1541,Standard
5541,CUST_005541,User_5541,40,875-88-5981,Salaried,21284,1699,2,2,15.3,0,Home Loan,1,2,9.4,2,Good,3261,0.1987294504915676,83,No,1016,315,High_spent_Medium_value_payments,676,Standard
5542,CUST_005542,User_5542,41,835-83-6147,Unemployed,41288,3271,3,2,22.5,0,Not Specified,5,4,33.7,3,Standard,3308,0.3365478613846616,87,Yes,92,653,Low_spent_Medium_value_payments,2712,Good
5543,CUST_005543,User_5543,28,562-21-3001,Student,25789,2005,5,2,12.7,0,Student Loan,2,4,12.6,2,Standard,3129,0.2939866056926802,263,No,571,22,High_spent_Medium_value_payments,742,Good
5544,CUST_005544,User_5544,63,475-46-9555,Salaried,32746,1978,1,2,19.8,1,Auto Loan,2,1,34.3,1,Standard,4501,0.2780632922433624,75,Yes,152,536,High_spent_Small_value_payments,1367,Standard
5545,CUST_005545,User_5545,51,994-97-8268,Unemployed,11956,828,4,1,11.3,2,Student Loan,7,2,31.6,2,Standard,1335,0.1650000623511217,18,No,322,475,High_spent_Small_value_payments,218,Poor
5546,CUST_005546,User_5546,45,857-72-5361,Retired,34840,2773,3,4,15.7,1,Not Specified,3,4,32.8,1,Standard,6936,0.2534411573755013,19,Yes,294,46,High_spent_Medium_value_payments,1664,Poor
5547,CUST_005547,User_5547,22,305-89-7180,Unemployed,56949,4483,4,3,17.1,2,Not Specified,6,3,0.5,0,Standard,2118,0.40514883824652975,1,Yes,331,84,High_spent_Medium_value_payments,3857,Standard
5548,CUST_005548,User_5548,22,110-28-1373,Salaried,28750,1939,3,2,20.2,1,Personal Loan,2,2,12.8,3,Good,6737,0.08796356344351981,31,No,830,74,Low_spent_Large_value_payments,1198,Poor
5549,CUST_005549,User_5549,68,885-41-9331,Salaried,45431,3743,1,1,22.8,2,Credit Card,1,3,28.6,2,Good,4902,0.2182005494957063,2,Yes,753,231,High_spent_Medium_value_payments,3148,Good
5550,CUST_005550,User_5550,38,669-86-4292,Salaried,56195,3338,3,3,17.6,1,Personal Loan,2,1,31.3,1,Standard,1195,0.15762257258869333,4,Yes,86,51,Low_spent_Medium_value_payments,2805,Standard
5551,CUST_005551,User_5551,29,832-38-1057,Unemployed,40780,3311,3,2,21.9,2,Home Loan,1,3,21.3,2,Bad,1716,0.2699464956352537,15,No,669,153,Low_spent_Large_value_payments,2638,Standard
